Centroid_ID,Centroid_Name,Centroid_Lat,Centroid_Lon,Polling_Place_ID,Polling_Place_PostCode,Polling_Place_Name,Polling_Place_Address,Distance_m
6,,-37.82894848788476,144.97861771627643,6904,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,6926,3004.0,Deaf Children Australia,597 St Kilda Rd,2321.288755012379
6,,-37.82894848788476,144.97861771627643,6943,3207.0,"Old School Hall, St Peter & Paul's Church",cnr Montague and Bank Sts,2300.387826423786
6,,-37.82894848788476,144.97861771627643,6944,3141.0,St Martins Hall,120 Millswyn St,650.0076982989532
6,,-37.82894848788476,144.97861771627643,6947,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,6948,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,6950,3207.0,Liardet Hall (Southport Community Centre),Liardet Street Community Centre,3409.4682293065694
6,,-37.82894848788476,144.97861771627643,6951,3207.0,Albert Park College Environmental Arts Hub,Albert Park Secondary College,3786.627972841167
6,,-37.82894848788476,144.97861771627643,6952,3207.0,Port Melbourne Primary School,415 Graham St,3990.6402912114786
6,,-37.82894848788476,144.97861771627643,6957,3004.0,Deaf Children Australia,597 St Kilda Rd,2321.288755012379
6,,-37.82894848788476,144.97861771627643,6961,3207.0,Fishermans Bend Community Centre,10 Centre Ave,5191.093411630154
6,,-37.82894848788476,144.97861771627643,6962,3006.0,Victorian College of the Arts Secondary School,57 Miles St,1209.9620165335587
6,,-37.82894848788476,144.97861771627643,6963,3006.0,"The Octagon, University of Melbourne Southbank Campus",50 Dodds Street,984.5995525756073
6,,-37.82894848788476,144.97861771627643,6965,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,2579.2893098688287
6,,-37.82894848788476,144.97861771627643,7068,3032.0,Wingate Community Centre,13a Wingate Ave,7603.303818817202
6,,-37.82894848788476,144.97861771627643,7069,3032.0,St Mary's School,St Marys Primary School,8480.950319857073
6,,-37.82894848788476,144.97861771627643,7070,3032.0,Ascot Vale Primary School,Bank St,7615.518633228512
6,,-37.82894848788476,144.97861771627643,7071,3032.0,Ascot Vale West Primary School,Ascot Vale West Primary,8006.999321112501
6,,-37.82894848788476,144.97861771627643,7084,3031.0,St Brendans School,St Brendans Primary School,6451.187127845919
6,,-37.82894848788476,144.97861771627643,7094,3031.0,"Kensington Primary School, Victoria",McCracken St,6054.231437829522
6,,-37.82894848788476,144.97861771627643,7095,3031.0,"Holy Rosary School, VIC",37 Gower St,5759.869979409225
6,,-37.82894848788476,144.97861771627643,7096,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7097,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7098,3031.0,151 Mt Alexander Road,,6405.209671681669
6,,-37.82894848788476,144.97861771627643,7165,3053.0,Carlton Learning Precinct,150 Palmerston st,3860.036986969297
6,,-37.82894848788476,144.97861771627643,7166,3054.0,Carlton North Primary School,60 Lee St,4243.400368661859
6,,-37.82894848788476,144.97861771627643,7167,3053.0,The Salvation Army Church Carlton,324 Drummond St,3510.1840274170754
6,,-37.82894848788476,144.97861771627643,7173,3008.0,Library at The Dock,107 Victoria Harbour Prom,3480.4299128023613
6,,-37.82894848788476,144.97861771627643,7174,3002.0,Melbourne Unitarian Church,110 Grey St,2008.4861916923487
6,,-37.82894848788476,144.97861771627643,7181,3051.0,Victorian Archives Centre,99 Shiel St,4747.555422575482
6,,-37.82894848788476,144.97861771627643,7182,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7183,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7186,3051.0,Space 338,338 Queensberry St,3404.672672762237
6,,-37.82894848788476,144.97861771627643,7187,3051.0,North Melbourne Primary School,210 Errol St,4168.051524991214
6,,-37.82894848788476,144.97861771627643,7188,3052.0,University High School,77 Story St,4062.069550713047
6,,-37.82894848788476,144.97861771627643,7189,3054.0,Princes Hill Primary School,280 Pigdon St,5368.009348308181
6,,-37.82894848788476,144.97861771627643,7195,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,2579.2893098688287
6,,-37.82894848788476,144.97861771627643,7226,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7412,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7554,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
6,,-37.82894848788476,144.97861771627643,7555,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2394.053941394544
